state,district,latitude,longitude,water_bodies_count,coastal_exposure,pre_monsoon_water_table_m_bgl,post_monsoon_water_table_m_bgl,seasonal_rise_m,monsoon_rainfall_mm,river_proximity_km,urban_drainage_stress,wetland_buffer_index,rainfall_scenario,flood_risk_score,state_dummy,latitude_dummy,longitude_dummy,coastal_exposure_dummy,pre_monsoon_water_table_m_bgl_dummy,post_monsoon_water_table_m_bgl_dummy,seasonal_rise_m_dummy,monsoon_rainfall_mm_dummy,river_proximity_km_dummy,urban_drainage_stress_dummy,wetland_buffer_index_dummy
Odisha,Gajapati,19.15931,84.15949,95444,0,1.69,0.2,1.49,192.8,13.56,0.98,0.444,heavy_rain,41.03,Odisha,19.16,84.16,0,6.62,4.24,2.37,1379.3,9.19,0.339,0.21
Odisha,Gajapati,19.18587,84.0421,81652,0,5.79,3.02,2.77,190.4,1.38,0.98,0.646,heavy_rain,42.6,Odisha,19.16,84.16,0,6.62,4.24,2.37,1379.3,9.19,0.339,0.21
Odisha,Gajapati,19.21143,84.22898,85211,0,7.57,4.48,3.09,165.1,7.22,0.84,0.675,heavy_rain,39.04,Odisha,19.16,84.16,0,6.62,4.24,2.37,1379.3,9.19,0.339,0.21
Odisha,Gajapati,18.89163,84.14705,93081,0,7.55,5.08,2.4699999999999998,186.6,4.78,0.709,0.599,heavy_rain,38.01,Odisha,19.16,84.16,0,6.62,4.24,2.37,1379.3,9.19,0.339,0.21
Odisha,Gajapati,19.14351,84.14713,100253,0,4.71,2.43,2.28,174.6,0.98,0.706,0.495,heavy_rain,44.36,Odisha,19.16,84.16,0,6.62,4.24,2.37,1379.3,9.19,0.339,0.21
Odisha,Gajapati,19.08115,83.97936,97637,0,5.16,2.61,2.5500000000000003,134.8,4.54,0.414,0.736,heavy_rain,36.25,Odisha,19.16,84.16,0,6.62,4.24,2.37,1379.3,9.19,0.339,0.21
Odisha,Gajapati,19.01103,84.1703,78594,0,6.47,4.97,1.5,162.6,4.41,0.426,0.246,heavy_rain,30.13,Odisha,19.16,84.16,0,6.62,4.24,2.37,1379.3,9.19,0.339,0.21
Odisha,Gajapati,19.16108,84.1923,89377,0,8.81,7.16,1.6500000000000004,154.3,1.37,0.968,0.584,heavy_rain,36.36,Odisha,19.16,84.16,0,6.62,4.24,2.37,1379.3,9.19,0.339,0.21
Odisha,Gajapati,19.1811,84.10853,80649,0,4.13,2.67,1.46,176.3,1.53,0.599,0.434,heavy_rain,35.33,Odisha,19.16,84.16,0,6.62,4.24,2.37,1379.3,9.19,0.339,0.21
Odisha,Gajapati,19.00623,84.02629,86969,0,1.92,0.99,0.9299999999999999,170.6,15.13,0.637,0.548,heavy_rain,29.87,Odisha,19.16,84.16,0,6.62,4.24,2.37,1379.3,9.19,0.339,0.21
Odisha,Gajapati,19.19709,84.11821,92904,0,5.9,4.05,1.8500000000000005,165.4,1.28,0.4,0.238,heavy_rain,37.04,Odisha,19.16,84.16,0,6.62,4.24,2.37,1379.3,9.19,0.339,0.21
Odisha,Gajapati,19.11634,83.89067,102271,0,3.77,1.08,2.69,157.0,5.79,0.666,0.24,heavy_rain,41.44,Odisha,19.16,84.16,0,6.62,4.24,2.37,1379.3,9.19,0.339,0.21
Odisha,Gajapati,19.2851,84.14199,104365,0,4.4,3.17,1.2300000000000004,187.7,13.77,0.855,0.769,heavy_rain,37.28,Odisha,19.16,84.16,0,6.62,4.24,2.37,1379.3,9.19,0.339,0.21
Odisha,Gajapati,18.91785,83.92401,97169,0,4.82,2.76,2.0600000000000005,138.7,2.87,0.548,0.351,heavy_rain,39.75,Odisha,19.16,84.16,0,6.62,4.24,2.37,1379.3,9.19,0.339,0.21
Odisha,Gajapati,19.07004,84.18671,105149,0,5.36,4.02,1.3400000000000007,162.2,3.13,0.98,0.274,heavy_rain,41.15,Odisha,19.16,84.16,0,6.62,4.24,2.37,1379.3,9.19,0.339,0.21
Odisha,Gajapati,19.06466,84.24122,108469,0,7.39,5.31,2.08,177.9,5.15,0.98,0.096,heavy_rain,44.31,Odisha,19.16,84.16,0,6.62,4.24,2.37,1379.3,9.19,0.339,0.21
Odisha,Gajapati,19.07697,84.03886,97520,0,7.89,6.6,1.29,151.6,0.38,0.714,0.65,heavy_rain,36.28,Odisha,19.16,84.16,0,6.62,4.24,2.37,1379.3,9.19,0.339,0.21
Odisha,Gajapati,18.84999,84.25437,87935,0,5.33,2.24,3.09,170.6,6.61,0.545,0.849,heavy_rain,41.98,Odisha,19.16,84.16,0,6.62,4.24,2.37,1379.3,9.19,0.339,0.21
Odisha,Gajapati,19.02525,84.1518,103561,0,3.19,0.86,2.33,161.9,7.88,0.525,0.76,heavy_rain,43.38,Odisha,19.16,84.16,0,6.62,4.24,2.37,1379.3,9.19,0.339,0.21
Odisha,Gajapati,18.92244,84.17147,89100,0,5.82,4.42,1.4000000000000004,177.6,6.64,0.514,0.258,heavy_rain,32.99,Odisha,19.16,84.16,0,6.62,4.24,2.37,1379.3,9.19,0.339,0.21
Odisha,Gajapati,19.02064,84.27089,102250,0,3.24,0.2,3.04,154.3,14.89,0.621,0.479,heavy_rain,46.43,Odisha,19.16,84.16,0,6.62,4.24,2.37,1379.3,9.19,0.339,0.21
Odisha,Ganjam,19.44079,84.91047,97256,1,3.63,2.07,1.56,142.3,13.48,0.503,0.22,heavy_rain,47.31,Odisha,19.31,84.79,1,5.75,3.77,1.98,1651.8,11.99,0.691,0.557
Odisha,Ganjam,19.34125,84.68226,86903,1,2.88,0.84,2.04,121.6,10.19,0.538,0.182,heavy_rain,44.19,Odisha,19.31,84.79,1,5.75,3.77,1.98,1651.8,11.99,0.691,0.557
Odisha,Ganjam,19.08869,84.79786,95031,1,5.6,4.32,1.2799999999999994,123.2,10.54,0.719,0.717,heavy_rain,42.92,Odisha,19.31,84.79,1,5.75,3.77,1.98,1651.8,11.99,0.691,0.557
Odisha,Ganjam,19.48328,84.91196,101030,1,2.93,0.2,2.73,129.5,1.38,0.463,0.161,heavy_rain,53.26,Odisha,19.31,84.79,1,5.75,3.77,1.98,1651.8,11.99,0.691,0.557
Odisha,Ganjam,19.2472,84.92666,82944,1,4.35,0.82,3.53,122.0,0.3,0.636,0.405,heavy_rain,59.13,Odisha,19.31,84.79,1,5.75,3.77,1.98,1651.8,11.99,0.691,0.557
Odisha,Ganjam,19.39181,84.6707,102084,1,3.95,1.97,1.9800000000000002,120.0,2.86,0.98,0.309,heavy_rain,51.44,Odisha,19.31,84.79,1,5.75,3.77,1.98,1651.8,11.99,0.691,0.557
Odisha,Ganjam,19.27258,84.8893,91656,1,3.94,0.27,3.67,169.1,9.36,0.98,0.767,heavy_rain,55.5,Odisha,19.31,84.79,1,5.75,3.77,1.98,1651.8,11.99,0.691,0.557
Odisha,Ganjam,19.13739,84.84623,102439,1,2.84,0.2,2.6399999999999997,148.9,14.78,0.754,0.653,heavy_rain,54.3,Odisha,19.31,84.79,1,5.75,3.77,1.98,1651.8,11.99,0.691,0.557
Odisha,Ganjam,19.16174,84.73244,101155,1,2.82,0.84,1.98,170.9,0.68,0.425,0.443,heavy_rain,50.5,Odisha,19.31,84.79,1,5.75,3.77,1.98,1651.8,11.99,0.691,0.557
Odisha,Ganjam,19.12442,84.76508,86696,1,3.19,0.29,2.9,153.2,0.85,0.568,0.569,heavy_rain,50.68,Odisha,19.31,84.79,1,5.75,3.77,1.98,1651.8,11.99,0.691,0.557
Odisha,Ganjam,19.11786,84.79368,96906,1,4.12,2.81,1.31,165.3,14.66,0.476,0.486,heavy_rain,48.88,Odisha,19.31,84.79,1,5.75,3.77,1.98,1651.8,11.99,0.691,0.557
Odisha,Ganjam,19.23939,84.72205,106466,1,4.97,1.71,3.26,155.2,13.74,0.806,0.769,heavy_rain,53.87,Odisha,19.31,84.79,1,5.75,3.77,1.98,1651.8,11.99,0.691,0.557
Odisha,Ganjam,19.29491,84.86716,93945,1,5.31,2.64,2.6699999999999995,157.4,2.57,0.644,0.636,heavy_rain,47.11,Odisha,19.31,84.79,1,5.75,3.77,1.98,1651.8,11.99,0.691,0.557
Odisha,Ganjam,19.33243,84.83406,102782,1,3.87,0.35,3.52,126.8,11.68,0.637,0.831,heavy_rain,54.02,Odisha,19.31,84.79,1,5.75,3.77,1.98,1651.8,11.99,0.691,0.557
Odisha,Ganjam,19.35402,84.81122,83030,1,3.89,1.51,2.38,141.3,0.1,0.553,0.513,heavy_rain,52.2,Odisha,19.31,84.79,1,5.75,3.77,1.98,1651.8,11.99,0.691,0.557
Odisha,Ganjam,19.3297,84.80374,89242,1,3.48,0.51,2.9699999999999998,164.7,7.64,0.877,0.1,heavy_rain,55.83,Odisha,19.31,84.79,1,5.75,3.77,1.98,1651.8,11.99,0.691,0.557
Odisha,Ganjam,19.33891,84.62041,99521,1,3.53,0.21,3.32,126.7,0.1,0.98,0.759,heavy_rain,60.38,Odisha,19.31,84.79,1,5.75,3.77,1.98,1651.8,11.99,0.691,0.557
Odisha,Ganjam,19.36922,84.74338,97733,1,7.48,5.71,1.7700000000000005,157.5,4.8,0.846,0.328,heavy_rain,49.2,Odisha,19.31,84.79,1,5.75,3.77,1.98,1651.8,11.99,0.691,0.557
Odisha,Ganjam,19.31551,84.80047,111212,1,5.66,4.22,1.4400000000000004,141.1,2.32,0.859,0.375,heavy_rain,52.13,Odisha,19.31,84.79,1,5.75,3.77,1.98,1651.8,11.99,0.691,0.557
Odisha,Ganjam,19.42953,84.67557,93916,1,1.71,0.2,1.51,140.7,0.1,0.802,0.142,heavy_rain,53.26,Odisha,19.31,84.79,1,5.75,3.77,1.98,1651.8,11.99,0.691,0.557
Odisha,Ganjam,19.24157,84.97259,100886,1,4.04,0.77,3.27,147.3,1.54,0.98,0.355,heavy_rain,56.43,Odisha,19.31,84.79,1,5.75,3.77,1.98,1651.8,11.99,0.691,0.557
Odisha,Ganjam,19.39484,84.92338,108773,1,2.26,0.2,2.0599999999999996,132.8,0.25,0.836,0.776,heavy_rain,55.39,Odisha,19.31,84.79,1,5.75,3.77,1.98,1651.8,11.99,0.691,0.557
Odisha,Jagatsinghpur,20.26139,86.07561,100261,1,7.12,4.62,2.5,146.1,4.67,0.789,0.835,heavy_rain,51.61,Odisha,20.26,86.17,1,4.94,3.36,1.58,1186.8,6.8,0.392,0.443
Odisha,Jagatsinghpur,20.26095,86.1294,100678,1,4.96,2.43,2.53,134.9,8.66,0.855,0.233,heavy_rain,51.75,Odisha,20.26,86.17,1,4.94,3.36,1.58,1186.8,6.8,0.392,0.443
Odisha,Jagatsinghpur,20.15861,86.16464,94387,1,5.43,3.14,2.2899999999999996,165.1,8.26,0.828,0.767,heavy_rain,47.89,Odisha,20.26,86.17,1,4.94,3.36,1.58,1186.8,6.8,0.392,0.443
Odisha,Jagatsinghpur,20.09002,86.09493,118234,1,7.58,5.3,2.2800000000000002,153.0,8.93,0.737,0.635,heavy_rain,53.5,Odisha,20.26,86.17,1,4.94,3.36,1.58,1186.8,6.8,0.392,0.443
Odisha,Jagatsinghpur,20.13418,86.14495,102527,1,6.87,5.24,1.63,137.8,4.07,0.499,0.72,heavy_rain,46.82,Odisha,20.26,86.17,1,4.94,3.36,1.58,1186.8,6.8,0.392,0.443
Odisha,Jagatsinghpur,20.25565,86.13939,97401,1,3.35,2.03,1.3200000000000003,163.3,10.86,0.561,0.09,heavy_rain,49.01,Odisha,20.26,86.17,1,4.94,3.36,1.58,1186.8,6.8,0.392,0.443
Odisha,Jagatsinghpur,20.3623,86.23389,115024,1,2.5,0.2,2.3,179.0,4.8,0.842,0.722,heavy_rain,55.69,Odisha,20.26,86.17,1,4.94,3.36,1.58,1186.8,6.8,0.392,0.443
Odisha,Jagatsinghpur,20.12315,86.21721,90768,1,6.71,3.71,3.0,138.5,3.33,0.724,0.582,heavy_rain,53.55,Odisha,20.26,86.17,1,4.94,3.36,1.58,1186.8,6.8,0.392,0.443
Odisha,Jagatsinghpur,20.19724,86.07397,105242,1,5.06,2.85,2.2099999999999995,125.4,0.1,0.675,0.084,heavy_rain,57.15,Odisha,20.26,86.17,1,4.94,3.36,1.58,1186.8,6.8,0.392,0.443
Odisha,Jagatsinghpur,20.34067,86.36545,100979,1,5.94,3.38,2.5600000000000005,166.9,7.82,0.549,0.128,heavy_rain,53.56,Odisha,20.26,86.17,1,4.94,3.36,1.58,1186.8,6.8,0.392,0.443
Odisha,Jagatsinghpur,20.21807,86.158,118078,1,1.57,0.2,1.37,136.4,8.9,0.753,0.712,heavy_rain,48.9,Odisha,20.26,86.17,1,4.94,3.36,1.58,1186.8,6.8,0.392,0.443
Odisha,Jagatsinghpur,20.51439,86.21906,87397,1,6.34,2.88,3.46,144.9,9.53,0.98,0.167,heavy_rain,52.17,Odisha,20.26,86.17,1,4.94,3.36,1.58,1186.8,6.8,0.392,0.443
Odisha,Jagatsinghpur,20.17705,86.37024,113069,1,5.29,3.85,1.44,124.1,12.74,0.472,0.563,heavy_rain,48.34,Odisha,20.26,86.17,1,4.94,3.36,1.58,1186.8,6.8,0.392,0.443
Odisha,Jagatsinghpur,20.40456,85.90254,103870,1,3.94,0.69,3.25,158.9,0.1,0.507,0.696,heavy_rain,57.29,Odisha,20.26,86.17,1,4.94,3.36,1.58,1186.8,6.8,0.392,0.443
Odisha,Jagatsinghpur,20.51781,86.07456,99383,1,1.65,0.2,1.45,153.3,11.32,0.506,0.36,heavy_rain,48.34,Odisha,20.26,86.17,1,4.94,3.36,1.58,1186.8,6.8,0.392,0.443
Odisha,Jagatsinghpur,20.00312,86.1238,100816,1,5.54,2.17,3.37,126.2,6.41,0.813,0.579,heavy_rain,57.77,Odisha,20.26,86.17,1,4.94,3.36,1.58,1186.8,6.8,0.392,0.443
Odisha,Jagatsinghpur,20.1201,86.14915,98558,1,7.0,4.56,2.4400000000000004,157.8,11.93,0.442,0.289,heavy_rain,52.56,Odisha,20.26,86.17,1,4.94,3.36,1.58,1186.8,6.8,0.392,0.443
Odisha,Jagatsinghpur,20.1983,86.11034,94135,1,7.94,5.7,2.24,143.2,4.38,0.502,0.197,heavy_rain,47.09,Odisha,20.26,86.17,1,4.94,3.36,1.58,1186.8,6.8,0.392,0.443
Odisha,Jagatsinghpur,20.23164,86.23209,108705,1,7.12,3.61,3.5100000000000002,142.2,7.96,0.585,0.474,heavy_rain,57.33,Odisha,20.26,86.17,1,4.94,3.36,1.58,1186.8,6.8,0.392,0.443
Odisha,Jagatsinghpur,20.34296,86.24607,95946,1,3.54,2.19,1.35,194.4,13.5,0.451,0.478,heavy_rain,43.85,Odisha,20.26,86.17,1,4.94,3.36,1.58,1186.8,6.8,0.392,0.443
Odisha,Jagatsinghpur,20.39535,86.06992,90871,1,6.68,3.73,2.9499999999999997,145.4,13.43,0.453,0.76,heavy_rain,48.41,Odisha,20.26,86.17,1,4.94,3.36,1.58,1186.8,6.8,0.392,0.443
Odisha,Jagatsinghpur,20.42923,86.29251,102740,1,1.2,0.2,1.0,178.2,14.7,0.454,0.246,heavy_rain,44.17,Odisha,20.26,86.17,1,4.94,3.36,1.58,1186.8,6.8,0.392,0.443
Odisha,Jajpur,20.98168,86.34474,95205,0,3.43,1.79,1.6400000000000001,146.9,7.36,0.942,0.225,heavy_rain,37.69,Odisha,20.85,86.34,0,7.72,6.65,1.06,1030.7,4.65,0.448,0.643
Odisha,Jajpur,20.88067,86.67693,92854,0,6.48,4.6,1.8800000000000008,141.9,8.19,0.784,0.456,heavy_rain,37.66,Odisha,20.85,86.34,0,7.72,6.65,1.06,1030.7,4.65,0.448,0.643
Odisha,Jajpur,21.02596,86.35753,94735,0,2.03,0.94,1.0899999999999999,135.8,9.93,0.791,0.79,heavy_rain,32.72,Odisha,20.85,86.34,0,7.72,6.65,1.06,1030.7,4.65,0.448,0.643
Odisha,Jajpur,20.83246,86.44378,79717,0,5.33,3.23,2.1,138.6,11.7,0.762,0.337,heavy_rain,34.53,Odisha,20.85,86.34,0,7.72,6.65,1.06,1030.7,4.65,0.448,0.643
Odisha,Jajpur,20.9421,86.30992,89638,0,2.59,1.46,1.13,125.1,2.9,0.547,0.474,heavy_rain,31.96,Odisha,20.85,86.34,0,7.72,6.65,1.06,1030.7,4.65,0.448,0.643
Odisha,Jajpur,20.93992,86.30625,90427,0,3.41,2.2,1.21,154.3,14.8,0.529,0.339,heavy_rain,35.28,Odisha,20.85,86.34,0,7.72,6.65,1.06,1030.7,4.65,0.448,0.643
Odisha,Jajpur,20.73118,86.30865,87751,0,7.72,6.14,1.58,150.7,1.05,0.602,0.367,heavy_rain,37.26,Odisha,20.85,86.34,0,7.72,6.65,1.06,1030.7,4.65,0.448,0.643
Odisha,Jajpur,20.92426,86.433,86051,0,1.88,0.2,1.68,133.5,12.42,0.574,0.34,heavy_rain,36.28,Odisha,20.85,86.34,0,7.72,6.65,1.06,1030.7,4.65,0.448,0.643
Odisha,Jajpur,20.85021,86.54461,88056,0,2.88,1.69,1.19,176.0,7.72,0.481,0.393,heavy_rain,30.59,Odisha,20.85,86.34,0,7.72,6.65,1.06,1030.7,4.65,0.448,0.643
Odisha,Jajpur,20.96709,86.41579,87502,0,5.8,3.82,1.98,124.7,4.37,0.816,0.153,heavy_rain,39.15,Odisha,20.85,86.34,0,7.72,6.65,1.06,1030.7,4.65,0.448,0.643
Odisha,Jajpur,21.02356,86.21532,78107,0,6.63,5.59,1.04,181.2,7.92,0.599,0.086,heavy_rain,32.43,Odisha,20.85,86.34,0,7.72,6.65,1.06,1030.7,4.65,0.448,0.643
Odisha,Jajpur,20.96035,86.46635,92646,0,3.96,1.97,1.99,129.0,1.6,0.456,0.104,heavy_rain,38.87,Odisha,20.85,86.34,0,7.72,6.65,1.06,1030.7,4.65,0.448,0.643
Odisha,Jajpur,20.62583,86.36508,90853,0,7.74,4.38,3.3600000000000003,151.9,7.9,0.88,0.378,heavy_rain,42.67,Odisha,20.85,86.34,0,7.72,6.65,1.06,1030.7,4.65,0.448,0.643
Odisha,Jajpur,20.80282,86.18769,88062,0,2.21,0.2,2.01,172.0,0.1,0.89,0.771,heavy_rain,44.56,Odisha,20.85,86.34,0,7.72,6.65,1.06,1030.7,4.65,0.448,0.643
Odisha,Jajpur,20.96471,86.34448,104838,0,4.0,2.46,1.54,167.2,6.64,0.666,0.715,heavy_rain,40.57,Odisha,20.85,86.34,0,7.72,6.65,1.06,1030.7,4.65,0.448,0.643
Odisha,Jajpur,21.00281,86.48791,99545,0,7.25,3.91,3.34,140.9,1.42,0.697,0.505,heavy_rain,45.83,Odisha,20.85,86.34,0,7.72,6.65,1.06,1030.7,4.65,0.448,0.643
Odisha,Jajpur,20.92477,86.3816,92819,0,4.62,2.19,2.43,144.2,9.73,0.696,0.458,heavy_rain,41.49,Odisha,20.85,86.34,0,7.72,6.65,1.06,1030.7,4.65,0.448,0.643
Odisha,Jajpur,20.70724,86.27777,93453,0,7.38,5.78,1.5999999999999996,160.2,7.15,0.615,0.417,heavy_rain,36.99,Odisha,20.85,86.34,0,7.72,6.65,1.06,1030.7,4.65,0.448,0.643
Odisha,Jajpur,20.87863,86.28525,78362,0,7.04,4.03,3.01,156.6,14.91,0.459,0.516,heavy_rain,37.3,Odisha,20.85,86.34,0,7.72,6.65,1.06,1030.7,4.65,0.448,0.643
Odisha,Jajpur,20.67998,86.37282,77258,0,7.35,5.48,1.8699999999999992,120.0,12.91,0.749,0.427,heavy_rain,32.09,Odisha,20.85,86.34,0,7.72,6.65,1.06,1030.7,4.65,0.448,0.643
Odisha,Jajpur,20.84166,86.44985,92327,0,6.18,3.96,2.2199999999999998,156.6,10.45,0.683,0.141,heavy_rain,39.49,Odisha,20.85,86.34,0,7.72,6.65,1.06,1030.7,4.65,0.448,0.643
Odisha,Jajpur,20.95363,86.3273,94096,0,3.05,0.2,2.8499999999999996,139.3,12.93,0.665,0.482,heavy_rain,42.5,Odisha,20.85,86.34,0,7.72,6.65,1.06,1030.7,4.65,0.448,0.643
Odisha,Jharsuguda,21.83994,83.97735,82735,0,5.92,2.88,3.04,167.7,1.92,0.927,0.276,heavy_rain,43.47,Odisha,21.85,84.02,0,5.52,3.14,2.38,1558.0,6.62,0.818,0.252
Odisha,Jharsuguda,21.77554,84.20612,91622,0,1.58,0.2,1.3800000000000001,150.9,3.2,0.835,0.531,heavy_rain,34.46,Odisha,21.85,84.02,0,5.52,3.14,2.38,1558.0,6.62,0.818,0.252
Odisha,Jharsuguda,21.89861,84.00465,92017,0,4.98,2.88,2.1000000000000005,167.9,2.44,0.941,0.788,heavy_rain,42.29,Odisha,21.85,84.02,0,5.52,3.14,2.38,1558.0,6.62,0.818,0.252
Odisha,Jharsuguda,21.83839,83.91391,92636,0,5.04,2.51,2.5300000000000002,154.0,2.81,0.927,0.473,heavy_rain,43.43,Odisha,21.85,84.02,0,5.52,3.14,2.38,1558.0,6.62,0.818,0.252
Odisha,Jharsuguda,21.93043,83.96765,94739,0,2.69,1.11,1.5799999999999998,139.4,11.35,0.699,0.138,heavy_rain,38.64,Odisha,21.85,84.02,0,5.52,3.14,2.38,1558.0,6.62,0.818,0.252
Odisha,Jharsuguda,21.89886,83.9587,83916,0,5.13,1.87,3.26,163.4,0.26,0.98,0.665,heavy_rain,44.87,Odisha,21.85,84.02,0,5.52,3.14,2.38,1558.0,6.62,0.818,0.252
Odisha,Jharsuguda,21.86279,84.00117,99577,0,7.02,4.21,2.8099999999999996,188.6,7.76,0.414,0.588,heavy_rain,42.45,Odisha,21.85,84.02,0,5.52,3.14,2.38,1558.0,6.62,0.818,0.252
Odisha,Jharsuguda,21.955,84.08105,88235,0,8.17,6.8,1.37,132.8,11.06,0.98,0.665,heavy_rain,34.81,Odisha,21.85,84.02,0,5.52,3.14,2.38,1558.0,6.62,0.818,0.252
Odisha,Jharsuguda,21.90777,84.1142,104294,0,8.19,6.2,1.9899999999999993,145.1,4.86,0.622,0.569,heavy_rain,41.35,Odisha,21.85,84.02,0,5.52,3.14,2.38,1558.0,6.62,0.818,0.252
Odisha,Jharsuguda,21.87394,84.06565,90673,0,2.01,0.2,1.8099999999999998,163.3,12.06,0.557,0.823,heavy_rain,34.83,Odisha,21.85,84.02,0,5.52,3.14,2.38,1558.0,6.62,0.818,0.252
Odisha,Jharsuguda,21.77007,84.13955,87848,0,2.99,0.88,2.1100000000000003,171.0,9.01,0.732,0.153,heavy_rain,39.46,Odisha,21.85,84.02,0,5.52,3.14,2.38,1558.0,6.62,0.818,0.252
Odisha,Jharsuguda,21.77527,84.0379,91191,0,2.43,0.2,2.23,127.0,9.68,0.617,0.137,heavy_rain,36.52,Odisha,21.85,84.02,0,5.52,3.14,2.38,1558.0,6.62,0.818,0.252
Odisha,Jharsuguda,22.00832,83.99691,103870,0,4.16,2.89,1.27,166.5,0.1,0.583,0.626,heavy_rain,43.83,Odisha,21.85,84.02,0,5.52,3.14,2.38,1558.0,6.62,0.818,0.252
Odisha,Jharsuguda,21.7634,83.81905,97873,0,8.68,7.7,0.9799999999999995,140.2,1.09,0.81,0.677,heavy_rain,37.14,Odisha,21.85,84.02,0,5.52,3.14,2.38,1558.0,6.62,0.818,0.252
Odisha,Jharsuguda,21.8657,84.08997,83869,0,2.73,0.2,2.53,167.0,6.82,0.597,0.459,heavy_rain,35.63,Odisha,21.85,84.02,0,5.52,3.14,2.38,1558.0,6.62,0.818,0.252
Odisha,Jharsuguda,21.89266,84.01571,91133,0,3.7,0.29,3.41,120.0,9.45,0.637,0.48,heavy_rain,43.94,Odisha,21.85,84.02,0,5.52,3.14,2.38,1558.0,6.62,0.818,0.252
Odisha,Jharsuguda,21.7995,84.13,102842,0,8.19,4.98,3.209999999999999,174.3,1.95,0.632,0.784,heavy_rain,45.33,Odisha,21.85,84.02,0,5.52,3.14,2.38,1558.0,6.62,0.818,0.252
Odisha,Jharsuguda,21.81999,83.80783,92900,0,2.48,0.2,2.28,142.5,3.49,0.98,0.726,heavy_rain,39.35,Odisha,21.85,84.02,0,5.52,3.14,2.38,1558.0,6.62,0.818,0.252
Odisha,Jharsuguda,21.62166,84.20546,78409,0,4.13,0.83,3.3,177.2,1.0,0.867,0.366,heavy_rain,44.12,Odisha,21.85,84.02,0,5.52,3.14,2.38,1558.0,6.62,0.818,0.252
Odisha,Jharsuguda,21.8381,84.0189,95552,0,2.5,0.2,2.3,157.3,2.0,0.939,0.495,heavy_rain,39.6,Odisha,21.85,84.02,0,5.52,3.14,2.38,1558.0,6.62,0.818,0.252
Odisha,Jharsuguda,21.91455,84.19216,89153,0,6.51,5.4,1.1099999999999994,132.6,1.73,0.756,0.434,heavy_rain,36.21,Odisha,21.85,84.02,0,5.52,3.14,2.38,1558.0,6.62,0.818,0.252
Odisha,Jharsuguda,21.98793,84.21416,81547,0,7.96,5.7,2.26,191.3,0.47,0.965,0.16,heavy_rain,44.45,Odisha,21.85,84.02,0,5.52,3.14,2.38,1558.0,6.62,0.818,0.252
Odisha,Kalahandi,19.68833,83.09946,84335,0,5.06,2.53,2.53,148.1,6.64,0.403,0.54,heavy_rain,38.01,Odisha,19.91,83.17,0,1.57,0.85,0.72,1608.5,7.5,0.355,0.516
Odisha,Kalahandi,20.25563,83.25872,98562,0,8.71,6.68,2.030000000000001,120.0,1.32,0.513,0.088,heavy_rain,38.68,Odisha,19.91,83.17,0,1.57,0.85,0.72,1608.5,7.5,0.355,0.516
Odisha,Kalahandi,20.1287,83.32361,87544,0,7.42,4.29,3.13,173.5,9.57,0.98,0.586,heavy_rain,43.43,Odisha,19.91,83.17,0,1.57,0.85,0.72,1608.5,7.5,0.355,0.516
Odisha,Kalahandi,19.72402,83.16472,86658,0,3.91,1.24,2.67,191.0,13.29,0.806,0.835,heavy_rain,40.78,Odisha,19.91,83.17,0,1.57,0.85,0.72,1608.5,7.5,0.355,0.516
Odisha,Kalahandi,19.66857,83.34442,81244,0,1.65,0.2,1.45,164.5,2.29,0.756,0.677,heavy_rain,34.29,Odisha,19.91,83.17,0,1.57,0.85,0.72,1608.5,7.5,0.355,0.516
Odisha,Kalahandi,20.0639,83.12513,82955,0,5.67,3.04,2.63,120.0,6.7,0.442,0.528,heavy_rain,38.39,Odisha,19.91,83.17,0,1.57,0.85,0.72,1608.5,7.5,0.355,0.516
Odisha,Kalahandi,20.05447,83.19022,83226,0,6.81,4.24,2.5699999999999994,132.7,2.59,0.98,0.179,heavy_rain,43.04,Odisha,19.91,83.17,0,1.57,0.85,0.72,1608.5,7.5,0.355,0.516
Odisha,Kalahandi,20.07125,83.01182,88300,0,2.39,0.2,2.19,157.6,8.11,0.892,0.364,heavy_rain,34.19,Odisha,19.91,83.17,0,1.57,0.85,0.72,1608.5,7.5,0.355,0.516
Odisha,Kalahandi,20.01909,83.10601,84650,0,8.45,6.09,2.3599999999999994,149.1,13.01,0.944,0.825,heavy_rain,37.1,Odisha,19.91,83.17,0,1.57,0.85,0.72,1608.5,7.5,0.355,0.516
Odisha,Kalahandi,19.73109,83.13974,97833,0,1.81,0.2,1.61,162.0,6.51,0.537,0.798,heavy_rain,35.51,Odisha,19.91,83.17,0,1.57,0.85,0.72,1608.5,7.5,0.355,0.516
Odisha,Kalahandi,19.90921,83.04374,99675,0,8.23,5.32,2.91,125.3,4.66,0.655,0.172,heavy_rain,40.72,Odisha,19.91,83.17,0,1.57,0.85,0.72,1608.5,7.5,0.355,0.516
Odisha,Kalahandi,19.93242,83.2698,104391,0,6.99,5.55,1.4400000000000004,151.4,4.29,0.649,0.513,heavy_rain,36.63,Odisha,19.91,83.17,0,1.57,0.85,0.72,1608.5,7.5,0.355,0.516
Odisha,Kalahandi,19.81557,83.11149,97947,0,7.59,5.79,1.7999999999999998,139.9,3.66,0.8,0.568,heavy_rain,41.43,Odisha,19.91,83.17,0,1.57,0.85,0.72,1608.5,7.5,0.355,0.516
