State Name,District Name,Subdistrict Name,Facility Type,Facility Name,Facility Address,Latitude,Longitude,ActiveFlag_C,Location Type,Type Of Facility
Odisha,Sonapur,Binka,sub_cen,Mahulpali,,21.04114,83.76931,Y,Rural,Public
Odisha,Bhadrak,Basudevpur,sub_cen,Padmapur,,21.04256,86.67063,Y,Rural,Public
Odisha,Bhadrak,Basudevpur,sub_cen,Jagannathprasad,,21.04362,86.72948,Y,Rural,Public
Odisha,Bhadrak,Bhadrak,sub_cen,Sahada,,21.04386,86.65027,Y,Rural,Public
Odisha,Balangir,Agalpur,sub_cen,Rengali,,21.04779,83.38721,Y,Rural,Public
Odisha,Dhenkanal,Parjanga,sub_cen,Manikamara,,21.048,85.2108,Y,Rural,Public
Odisha,Keonjhar,Hatadihi,sub_cen,Jambhara,,21.0488,86.24385,Y,Rural,Public
Odisha,Anugul,Kaniha,sub_cen,Julibandha,,21.04973,85.07948,Y,Rural,Public
Odisha,Bargarh,Padmapur,sub_cen,KANSINGHA,,21.04996,83.12118,Y,Rural,Public
Odisha,Sonapur,Dunguripali,sub_cen,Dunguripali,,21.05039,83.5544,Y,Rural,Public
Odisha,Anugul,Chhendipada,sub_cen,Bramanbil,,21.05068,84.94286,Y,Rural,Public
Odisha,Nuapada,Nuapada,sub_cen,Bhaleswar,,21.05181,82.63599,Y,Rural,Public
Odisha,Jajapur,Korei,sub_cen,Ranapur,,21.05267,86.20224,Y,Rural,Public
Odisha,Sambalpur,Rairakhol,sub_cen,Podabalanda,,21.05434,84.29336,Y,Rural,Public
Odisha,Jajapur,Sukinda,sub_cen,Saruabil,,21.05534,85.81574,Y,Rural,Public
Odisha,Bhadrak,Basudevpur,sub_cen,Jagannathpur,,21.05644,86.77006,Y,Rural,Public
Odisha,Bhadrak,Bonth,sub_cen,Sendhatira,,21.05686,86.35805,Y,Rural,Public
Odisha,Bargarh,Jharbandha,sub_cen,Jharbandh,,21.0585,82.80096,Y,Rural,Public
Odisha,Sonapur,Ullanda,sub_cen,Jaunrabhauunra,,21.05869,83.89266,Y,Rural,Public
Odisha,Bhadrak,Basudevpur,sub_cen,Lunga,,21.06032,86.71175,Y,Rural,Public
Odisha,Bargarh,Padmapur,sub_cen,SARGIBAHAL,,21.06121,83.18747,Y,Rural,Public
Odisha,Bargarh,Bijepur,sub_cen,Ganthiapali,,21.06286,83.48228,Y,Rural,Public
Odisha,Keonjhar,Hatadihi,sub_cen,Danar,,21.06302,86.31185,Y,Rural,Public
Odisha,Jajapur,Danagadi,sub_cen,Salijanga,,21.06481,86.01638,Y,Rural,Public
Odisha,Keonjhar,Ghasipura,sub_cen,Angurua,,21.06565,86.0833,Y,Rural,Public
Odisha,Bhadrak,Basudevpur,sub_cen,Kismatkrushnapur,,21.06567,86.80901,Y,Rural,Public
Odisha,Bhadrak,Bhadrak,sub_cen,Koranta,,21.0668,86.45722,Y,Rural,Public
Odisha,Sonapur,Dunguripali,sub_cen,Salepali,,21.06708,83.58267,Y,Rural,Public
Odisha,Bhadrak,Bhadrak,sub_cen,Sabrang,,21.06726,86.61461,Y,Rural,Public
Odisha,Bhadrak,Bhadrak,sub_cen,Bania,,21.06836,86.56963,Y,Rural,Public
Odisha,Bargarh,Jharbandha,sub_cen,Bijadol,,21.06885,82.76224,Y,Rural,Public
Odisha,Bhadrak,Basudevpur,sub_cen,Ertal,,21.06895,86.67671,Y,Rural,Public
Odisha,Anugul,Kaniha,sub_cen,Samal,,21.069,85.14416,Y,Rural,Public
Odisha,Bhadrak,Basudevpur,sub_cen,Sugo,,21.07,86.6571,Y,Rural,Public
Odisha,Bhadrak,Bonth,sub_cen,Ramakrushnapur,,21.07043,86.40952,Y,Rural,Public
Odisha,Sonapur,Binka,sub_cen,Sindurpur,,21.07049,83.80677,Y,Rural,Public
Odisha,Baleshwar,Simulia,sub_cen,Andrai,,21.0705,86.63863,Y,Rural,Public
Odisha,Bargarh,Barapali,sub_cen,Julpiapali,,21.07078,83.50748,Y,Rural,Public
Odisha,Bargarh,Gaiselet,sub_cen,Kundakhai,,21.0712,83.30297,Y,Rural,Public
Odisha,Sonapur,Binka,sub_cen,Papi,,21.07188,83.73751,Y,Rural,Public
Odisha,Bargarh,Paikamal,sub_cen,Badikata,,21.07212,82.95321,Y,Rural,Public
Odisha,Keonjhar,Hatadihi,sub_cen,Samana,,21.07276,86.21667,Y,Rural,Public
Odisha,Dhenkanal,Kankadahad,sub_cen,Chandapur,,21.07371,85.33178,Y,Rural,Public
Odisha,Bargarh,Jharbandha,sub_cen,Kumir,,21.07424,82.8506,Y,Rural,Public
Odisha,Keonjhar,Ghasipura,sub_cen,Badapadana,,21.07514,86.12868,Y,Rural,Public
Odisha,Anugul,Kaniha,sub_cen,Badagundri,,21.07544,85.00612,Y,Rural,Public
Odisha,Sambalpur,Rairakhol,sub_cen,Bansajal,,21.07662,84.21817,Y,Rural,Public
Odisha,Keonjhar,Ghasipura,sub_cen,Saladei,,21.07674,86.19798,Y,Rural,Public
Odisha,Anugul,Kaniha,sub_cen,Bijigola,,21.07721,85.08017,Y,Rural,Public
Odisha,Dhenkanal,Kankadahad,sub_cen,Kanakadahad,,21.07738,85.56776,Y,Rural,Public
Odisha,Sambalpur,Rairakhol,sub_cen,Luhapank,,21.07792,84.41217,Y,Rural,Public
Odisha,Keonjhar,Ghasipura,sub_cen,Alati,,21.07796,86.07525,Y,Rural,Public
Odisha,Keonjhar,Ghasipura,sub_cen,Taruan,,21.07915,86.15467,Y,Rural,Public
Odisha,Anugul,Chhendipada,sub_cen,Santrabandha,,21.07953,84.94786,Y,Rural,Public
Odisha,Anugul,Chhendipada,sub_cen,Machhakuta,,21.07954,84.83316,Y,Rural,Public
Odisha,Keonjhar,Hatadihi,sub_cen,Salania,,21.08009,86.28641,Y,Rural,Public
Odisha,Sonapur,Dunguripali,sub_cen,Badkarlay,,21.0803,83.67862,Y,Rural,Public
Odisha,Sonapur,Dunguripali,sub_cen,Chinajuri,,21.08044,83.56121,Y,Rural,Public
Odisha,Dhenkanal,Kankadahad,sub_cen,Mahabiroad,,21.08075,85.37154,Y,Rural,Public
Odisha,Sonapur,Dunguripali,sub_cen,Bankipali,,21.08096,83.63238,Y,Rural,Public
Odisha,Anugul,Kaniha,sub_cen,Kulei,,21.08125,85.13639,Y,Rural,Public
Odisha,Bargarh,Bijepur,sub_cen,Saipali,,21.08184,83.45238,Y,Rural,Public
Odisha,Bargarh,Paikamal,sub_cen,Lakhmara,,21.08253,83.02609,Y,Rural,Public
Odisha,Keonjhar,Ghasipura,sub_cen,Godabandhagoda,,21.08253,86.0537,Y,Rural,Public
Odisha,Bargarh,Padmapur,sub_cen,ICHHAPALI,,21.0826,83.18143,Y,Rural,Public
Odisha,Bhadrak,Bhadrak,sub_cen,Geltua,,21.08338,86.48298,Y,Rural,Public
Odisha,Keonjhar,Hatadihi,sub_cen,Ambo,,21.08404,86.26232,Y,Rural,Public
Odisha,Dhenkanal,Kankadahad,sub_cen,Karagola,,21.08451,85.61573,Y,Rural,Public
Odisha,Bargarh,Bijepur,sub_cen,Laumunda,,21.08479,83.39142,Y,Rural,Public
Odisha,Sonapur,Binka,sub_cen,Singijuba,,21.08485,83.74456,Y,Rural,Public
Odisha,Sonapur,Dunguripali,sub_cen,Beheramal,,21.08526,83.60877,Y,Rural,Public
Odisha,Bhadrak,Bhadrak,sub_cen,Barpada,,21.08565,86.4371,Y,Rural,Public
Odisha,Anugul,Chhendipada,sub_cen,Chhendipada,,21.08591,84.87466,Y,Rural,Public
Odisha,Bhadrak,Bhadrak,sub_cen,Erada,,21.08611,86.62194,Y,Rural,Public
Odisha,Bargarh,Padmapur,sub_cen,MELCHAMUNDA,,21.0863,83.24995,Y,Rural,Public
Odisha,Dhenkanal,Kankadahad,sub_cen,Bam,,21.08647,85.46989,Y,Rural,Public
Odisha,Baleshwar,Simulia,sub_cen,Kanchapada,,21.08808,86.64579,Y,Rural,Public
Odisha,Bhadrak,Bhadrak,sub_cen,Erein,,21.08832,86.53357,Y,Rural,Public
Odisha,Dhenkanal,Kankadahad,sub_cen,Kantapal,,21.08846,85.52571,Y,Rural,Public
Odisha,Bhadrak,Bonth,sub_cen,Balipokhari,,21.08866,86.37457,Y,Rural,Public
Odisha,Anugul,Chhendipada,sub_cen,Patrapada,,21.08891,84.76662,Y,Rural,Public
Odisha,Anugul,Chhendipada,sub_cen,Sapoinali,,21.09158,84.81044,Y,Rural,Public
Odisha,Dhenkanal,Kankadahad,sub_cen,Jhili,,21.09174,85.39402,Y,Rural,Public
Odisha,Sonapur,Binka,sub_cen,Dovla,,21.09261,83.79418,Y,Rural,Public
Odisha,Sonapur,Ullanda,sub_cen,Sindhol,,21.09346,83.8599,Y,Rural,Public
Odisha,Bhadrak,Basudevpur,sub_cen,Kamaragan,,21.09363,86.70372,Y,Rural,Public
Odisha,Sambalpur,Rairakhol,sub_cen,Badhindol,,21.09386,84.266,Y,Rural,Public
Odisha,Bhadrak,Bhadrak,sub_cen,Kadabaruan,,21.0939,86.55244,Y,Rural,Public
Odisha,Anugul,Kaniha,sub_cen,Gadasila,,21.09602,85.09473,Y,Rural,Public
Odisha,Keonjhar,Hatadihi,sub_cen,Girigaon,,21.09613,86.20468,Y,Rural,Public
Odisha,Bhadrak,Basudevpur,sub_cen,Kantianali,,21.09669,86.7999,Y,Rural,Public
Odisha,Bhadrak,Bonth,sub_cen,Padhanpada,,21.09696,86.33022,Y,Rural,Public
Odisha,Anugul,Kaniha,sub_cen,Kaniha,,21.09718,85.04832,Y,Rural,Public
Odisha,Bargarh,Bheden,sub_cen,Saharatikra,,21.09885,83.84584,Y,Rural,Public
Odisha,Bargarh,Barapali,sub_cen,Agalpur,,21.10048,83.53498,Y,Rural,Public
Odisha,Bhadrak,Bonth,sub_cen,Ganijang,,21.10159,86.40706,Y,Rural,Public
Odisha,Sonapur,Dunguripali,sub_cen,Rampur,,21.10211,83.68757,Y,Rural,Public
Odisha,Baleshwar,Simulia,sub_cen,Purusottampur,,21.10277,86.62508,Y,Rural,Public
Odisha,Bhadrak,Basudevpur,sub_cen,Binayakpur,,21.103,86.71328,Y,Rural,Public
Odisha,Keonjhar,Hatadihi,sub_cen,Kaligaon,,21.10396,86.28842,Y,Rural,Public
Odisha,Bargarh,Barapali,sub_cen,Bandhumunda,,21.1041,83.50697,Y,Rural,Public
Odisha,Bargarh,Jharbandha,sub_cen,Dava,,21.10464,82.70168,Y,Rural,Public
Odisha,Bargarh,Paikamal,sub_cen,Chardapali,,21.10488,83.02517,Y,Rural,Public
Odisha,Anugul,Chhendipada,sub_cen,Nuagaon,,21.10501,84.7303,Y,Rural,Public
Odisha,Keonjhar,Ghasipura,sub_cen,Atta,,21.10553,86.19023,Y,Rural,Public
Odisha,Anugul,Chhendipada,sub_cen,Bagedia,,21.10584,84.81835,Y,Rural,Public
Odisha,Bargarh,Bheden,sub_cen,Gondturum,,21.10601,83.84085,Y,Rural,Public
Odisha,Sambalpur,Rairakhol,sub_cen,Badmal,,21.10754,84.07395,Y,Rural,Public
Odisha,Sambalpur,Rairakhol,sub_cen,Charmal,,21.10758,84.23281,Y,Rural,Public
Odisha,Dhenkanal,Kankadahad,sub_cen,Biribolei,,21.10884,85.31003,Y,Rural,Public
Odisha,Bhadrak,Bonth,sub_cen,Chhayalsingh,,21.10894,86.38196,Y,Rural,Public
Odisha,Bhadrak,Bhadrak,sub_cen,Dandisahi,,21.11086,86.49201,Y,Rural,Public
Odisha,Sonapur,Dunguripali,sub_cen,Mayabarh,,21.11112,83.65679,Y,Rural,Public
Odisha,Bhadrak,Basudevpur,sub_cen,Kiapada,,21.11161,86.70064,Y,Rural,Public
Odisha,Bhadrak,Bonth,sub_cen,Gopalpur,,21.11344,86.39206,Y,Rural,Public
Odisha,Keonjhar,Harichandanpur,sub_cen,Daitari B,,21.11404,85.83293,Y,Rural,Public
Odisha,Sambalpur,Rairakhol,sub_cen,Nuapada,,21.11497,84.26928,Y,Rural,Public
Odisha,Keonjhar,Bansapal,sub_cen,Raigoda,,21.1161,86.23063,Y,Rural,Public
Odisha,Bhadrak,Bonth,sub_cen,Tilo,,21.11694,86.34217,Y,Rural,Public
Odisha,Jajapur,Danagadi,sub_cen,Goberdhanpur,,21.11799,86.00924,Y,Rural,Public
Odisha,Bhadrak,Bhadrak,sub_cen,Ranital,,21.11875,86.55593,Y,Rural,Public
Odisha,Bargarh,Gaiselet,sub_cen,Kamalpadar,,21.11964,83.32356,Y,Rural,Public
Odisha,Dhenkanal,Kankadahad,sub_cen,Kerjoli,,21.12029,85.54939,Y,Rural,Public
Odisha,Keonjhar,Harichandanpur,sub_cen,Baliparbata,,21.12069,85.84807,Y,Rural,Public
Odisha,Keonjhar,Harichandanpur,sub_cen,Brhamanipal,,21.121,85.9248,Y,Rural,Public
Odisha,Bhadrak,Bonth,sub_cen,Bonth,,21.12117,86.31808,Y,Rural,Public
Odisha,Jajapur,Danagadi,sub_cen,Kiajher,,21.12149,85.93827,Y,Rural,Public
Odisha,Jajapur,Danagadi,sub_cen,Nachhipur,,21.12157,86.04122,Y,Rural,Public
Odisha,Sonapur,Dunguripali,sub_cen,Lingmarni,,21.12175,83.61292,Y,Rural,Public
Odisha,Dhenkanal,Kankadahad,sub_cen,Ghagara Munda,,21.12182,85.26809,Y,Rural,Public
Odisha,Bhadrak,Basudevpur,sub_cen,Arandua,,21.12347,86.77104,Y,Rural,Public
Odisha,Sonapur,Binka,sub_cen,Bagdia,,21.12352,83.73337,Y,Rural,Public
Odisha,Jajapur,Danagadi,sub_cen,Oswasthapal,,21.12374,85.99624,Y,Rural,Public
Odisha,Sonapur,Binka,sub_cen,Bankigiridi,,21.12435,83.76841,Y,Rural,Public
Odisha,Baleshwar,Simulia,sub_cen,Ramakrushnapur,,21.12455,86.59096,Y,Rural,Public
Odisha,Bargarh,Barapali,sub_cen,Bhatigaon,,21.12455,83.58711,Y,Rural,Public
Odisha,Bhadrak,Bhadrak,sub_cen,Kaupur,,21.12566,86.41655,Y,Rural,Public
Odisha,Bargarh,Sohella,sub_cen,Salepali,,21.12585,83.25521,Y,Rural,Public
Odisha,Keonjhar,Harichandanpur,sub_cen,Daitari A,,21.12646,85.8129,Y,Rural,Public
Odisha,Bargarh,Jharbandha,sub_cen,Bhandarpuri,,21.126637,82.721692,Y,Rural,Public
Odisha,Keonjhar,Hatadihi,sub_cen,Orali,,21.12717,86.27988,Y,Rural,Public
Odisha,Anugul,Kaniha,sub_cen,Derenga,,21.12719,84.99924,Y,Rural,Public
Odisha,Bargarh,Jharbandha,sub_cen,Jagdalpur,,21.12881,82.94216,Y,Rural,Public
Odisha,Bargarh,Bheden,sub_cen,Sialkhandahata,,21.13007,83.80708,Y,Rural,Public
Odisha,Bargarh,Sohella,sub_cen,Birjam,,21.13013,83.3011,Y,Rural,Public
Odisha,Keonjhar,Ghasipura,sub_cen,Batto,,21.13026,86.18616,Y,Rural,Public
Odisha,Bhadrak,Basudevpur,sub_cen,Laxmidaspur,,21.13077,86.67009,Y,Rural,Public
Odisha,Bhadrak,Bhadrak,sub_cen,Ambroli,,21.13101,86.4728,Y,Rural,Public
Odisha,Bhadrak,Bonth,sub_cen,Rampur,,21.13223,86.30128,Y,Rural,Public
Odisha,Keonjhar,Ghasipura,sub_cen,Machhlo,,21.13246,86.13222,Y,Rural,Public
Odisha,Bhadrak,Basudevpur,sub_cen,Chudamani,,21.13255,86.79345,Y,Rural,Public
Odisha,Bargarh,Bijepur,sub_cen,Kharmunda,,21.13301,83.49304,Y,Rural,Public
Odisha,Bargarh,Bijepur,sub_cen,Arda,,21.13338,83.42865,Y,Rural,Public
Odisha,Bargarh,Bijepur,sub_cen,Badipali,,21.13402,83.35789,Y,Rural,Public
Odisha,Bhadrak,Bhadrak,sub_cen,Bandhagaon,,21.13531,86.48852,Y,Rural,Public
Odisha,Anugul,Chhendipada,sub_cen,Tangiri,,21.13603,84.83872,Y,Rural,Public
Odisha,Baleshwar,Simulia,sub_cen,Maitapur,,21.13866,86.59347,Y,Rural,Public
Odisha,Anugul,Kaniha,sub_cen,Parabili,,21.13892,85.17758,Y,Rural,Public
Odisha,Bargarh,Jharbandha,sub_cen,Bhoinsadhara,,21.13936,82.80287,Y,Rural,Public
Odisha,Keonjhar,Ghasipura,sub_cen,Madanpur,,21.1395,86.09327,Y,Rural,Public
Odisha,Bargarh,Jharbandha,sub_cen,Kuruma,,21.1406,82.89376,Y,Rural,Public
Odisha,Bhadrak,Basudevpur,sub_cen,Basudevpur,,21.14082,86.73978,Y,Rural,Public
Odisha,Dhenkanal,Kankadahad,sub_cen,Gadapalasuni,,21.14089,85.39958,Y,Rural,Public
Odisha,Bargarh,Bheden,sub_cen,Resham,,21.14146,83.68626,Y,Rural,Public
Odisha,Anugul,Chhendipada,sub_cen,Kampasala,,21.14354,84.94502,Y,Rural,Public
Odisha,Bargarh,Barapali,sub_cen,Satalama,,21.14414,83.61922,Y,Rural,Public
Odisha,Bhadrak,Bhadrak,sub_cen,Rambhilla,,21.14414,86.5384,Y,Rural,Public
Odisha,Keonjhar,Hatadihi,sub_cen,Rampas,,21.14455,86.24048,Y,Rural,Public
Odisha,Anugul,Kaniha,sub_cen,Burukuna,,21.14476,85.21432,Y,Rural,Public
Odisha,Baleshwar,Simulia,sub_cen,Kanheibindha,,21.14529,86.65653,Y,Rural,Public
Odisha,Bhadrak,Bonth,sub_cen,Kadabarang,,21.14597,86.39696,Y,Rural,Public
Odisha,Bargarh,Bheden,sub_cen,Areigudi,,21.14634,83.7064,Y,Rural,Public
Odisha,Bhadrak,Bonth,sub_cen,Basantia,,21.14668,86.27843,Y,Rural,Public
Odisha,Jajapur,Danagadi,sub_cen,Bangarakota,,21.14703,86.03749,Y,Rural,Public
Odisha,Jajapur,Danagadi,sub_cen,Unchabali,,21.14751,86.06317,Y,Rural,Public
Odisha,Anugul,Chhendipada,sub_cen,Pattakumunda,,21.14801,84.82215,Y,Rural,Public
Odisha,Keonjhar,Ghasipura,sub_cen,Khalpal,,21.14848,85.9661,Y,Rural,Public
Odisha,Bargarh,Sohella,sub_cen,Baideshpali,,21.14869,83.32134,Y,Rural,Public
Odisha,Bhadrak,Basudevpur,sub_cen,Adhuan,,21.14988,86.78479,Y,Rural,Public
Odisha,Keonjhar,Ghasipura,sub_cen,Daridipal,,21.15049,86.00963,Y,Rural,Public
Odisha,Bargarh,Bijepur,sub_cen,Pahandi,,21.15119,83.41516,Y,Rural,Public
Odisha,Bhadrak,Basudevpur,sub_cen,Narashinghpur,,21.15166,86.71249,Y,Rural,Public
Odisha,Sambalpur,Rairakhol,sub_cen,Mochibahal,,21.15174,84.14898,Y,Rural,Public
Odisha,Bhadrak,Bonth,sub_cen,Ramachandrapur,,21.15268,86.31168,Y,Rural,Public
Odisha,Bargarh,Jharbandha,sub_cen,Laudidhara,,21.15413,82.84692,Y,Rural,Public
Odisha,Bargarh,Sohella,sub_cen,Sanimal,,21.15464,83.25891,Y,Rural,Public
Odisha,Keonjhar,Hatadihi,sub_cen,Jasobantpur,,21.15676,86.20475,Y,Rural,Public
Odisha,Dhenkanal,Kankadahad,sub_cen,Pangatira,,21.15706,85.35889,Y,Rural,Public
Odisha,Bargarh,Bijepur,sub_cen,Charpali,,21.15825,83.47966,Y,Rural,Public
Odisha,Bhadrak,Basudevpur,sub_cen,Eram,,21.15825,86.78716,Y,Rural,Public
Odisha,Baleshwar,Simulia,sub_cen,Simulia,,21.15866,86.57582,Y,Rural,Public
Odisha,Keonjhar,Anandapur,sub_cen,Tolankpada,,21.15979,86.13659,Y,Rural,Public
Odisha,Keonjhar,Harichandanpur,sub_cen,Rebenapalaspal,,21.15987,85.78926,Y,Rural,Public
Odisha,Sambalpur,Naktideul,sub_cen,Ghosaramal,,21.15991,84.5039,Y,Rural,Public
Odisha,Baleshwar,Khaira,sub_cen,Rapeya,,21.16074,86.50626,Y,Rural,Public
Odisha,Bargarh,Barapali,sub_cen,Khemesira,,21.16108,83.5975,Y,Rural,Public
Odisha,Bargarh,Barapali,sub_cen,Tulandi,,21.16249,83.65168,Y,Rural,Public
Odisha,Bargarh,Bijepur,sub_cen,Budapali,,21.16275,83.51458,Y,Rural,Public
Odisha,Keonjhar,Ghasipura,sub_cen,Kansa,,21.16276,85.95183,Y,Rural,Public
Odisha,Bhadrak,Basudevpur,sub_cen,Radhaballavpur,,21.16284,86.68813,Y,Rural,Public
Odisha,Baleshwar,Khaira,sub_cen,Mahatipur,,21.16335,86.4765,Y,Rural,Public
Odisha,Sambalpur,Naktideul,sub_cen,Daincha,,21.16348,84.42601,Y,Rural,Public
Odisha,Bargarh,Bheden,sub_cen,Barpadar,,21.16403,83.74965,Y,Rural,Public
Odisha,Keonjhar,Ghasipura,sub_cen,Keshudurapal MC,,21.16436,86.01201,Y,Rural,Public
Odisha,Baleshwar,Simulia,sub_cen,Bari,,21.16437,86.62139,Y,Rural,Public
Odisha,Bhadrak,Basudevpur,sub_cen,Sudarsanapur,,21.16468,86.7485,Y,Rural,Public
Odisha,Bhadrak,Bonth,sub_cen,Adia,,21.16507,86.34592,Y,Rural,Public
Odisha,Bargarh,Bheden,sub_cen,Ainlapali,,21.16556,83.68761,Y,Rural,Public
Odisha,Keonjhar,Telkoi,sub_cen,Raisuan,,21.16574,85.49926,Y,Rural,Public
Odisha,Keonjhar,Ghasipura,sub_cen,Deogaon,,21.16616,86.05526,Y,Rural,Public
Odisha,Keonjhar,Anandapur,sub_cen,Panchupalli,,21.16619,86.17412,Y,Rural,Public
Odisha,Baleshwar,Simulia,sub_cen,Kalasuni,,21.1664,86.54868,Y,Rural,Public
Odisha,Keonjhar,Anandapur,sub_cen,Belabahali,,21.16664,86.13,Y,Rural,Public
Odisha,Bhadrak,Bonth,sub_cen,Govindapur,,21.16665,86.30351,Y,Rural,Public
Odisha,Deogarh,Riamal,sub_cen,Para,,21.16756,84.91548,Y,Rural,Public
Odisha,Keonjhar,Hatadihi,sub_cen,Hatadihi,,21.16853,86.24636,Y,Rural,Public
Odisha,Bargarh,Bheden,sub_cen,Sunalarambha,,21.17069,83.78183,Y,Rural,Public
Odisha,Bargarh,Bheden,sub_cen,Rusuda,,21.1711,83.85548,Y,Rural,Public
Odisha,Baleshwar,Khaira,sub_cen,Antara,,21.17144,86.48334,Y,Rural,Public
Odisha,Keonjhar,Hatadihi,sub_cen,Tentulinanda,,21.17176,86.27814,Y,Rural,Public
Odisha,Bhadrak,Bonth,sub_cen,Anijo,,21.17408,86.42584,Y,Rural,Public
Odisha,Bargarh,Barapali,sub_cen,Barangpali,,21.17559,83.61252,Y,Rural,Public
Odisha,Anugul,Kaniha,sub_cen,Nalam,,21.17796,85.11203,Y,Rural,Public
Odisha,Keonjhar,Telkoi,sub_cen,Balabhadrapur,,21.1792,85.55745,Y,Rural,Public
Odisha,Anugul,Kaniha,sub_cen,Seepur,,21.17945,85.16802,Y,Rural,Public
Odisha,Keonjhar,Harichandanpur,sub_cen,Tangiriapal,,21.17956,85.92472,Y,Rural,Public
Odisha,Keonjhar,Ghasipura,sub_cen,Tarimul,,21.17958,86.03746,Y,Rural,Public
Odisha,Deogarh,Riamal,sub_cen,Chadeimora,,21.1797,84.7777,Y,Rural,Public
Odisha,Bargarh,Bijepur,sub_cen,M. Sirgida,,21.17996,83.38771,Y,Rural,Public
Odisha,Keonjhar,Anandapur,sub_cen,Bailo,,21.18262,86.13064,Y,Rural,Public
Odisha,Baleshwar,Simulia,sub_cen,Ada,,21.18294,86.52885,Y,Rural,Public
Odisha,Baleshwar,Khaira,sub_cen,Garsanga,,21.18413,86.47206,Y,Rural,Public
Odisha,Baleshwar,Simulia,sub_cen,Sunguda,,21.18481,86.64189,Y,Rural,Public
Odisha,Bargarh,Bijepur,sub_cen,Talpadar,,21.18502,83.36285,Y,Rural,Public
Odisha,Bhadrak,Basudevpur,sub_cen,Artunga,,21.18531,86.77104,Y,Rural,Public
Odisha,Baleshwar,Soro,sub_cen,Gud,,21.18643,86.7548,Y,Rural,Public
Odisha,Bhadrak,Basudevpur,sub_cen,Kumarpur,,21.18683,86.80105,Y,Rural,Public
Odisha,Keonjhar,Telkoi,sub_cen,Jharbeda,,21.18738,85.42325,Y,Rural,Public
Odisha,Bargarh,Barapali,sub_cen,Patkulunda,,21.18824,83.65854,Y,Rural,Public
Odisha,Keonjhar,Ghasipura,sub_cen,Balarampur,,21.18893,86.06568,Y,Rural,Public
Odisha,Keonjhar,Hatadihi,sub_cen,Cheenapadi,,21.18996,86.23073,Y,Rural,Public
Odisha,Bargarh,Sohella,sub_cen,Ghess,,21.1912,83.28496,Y,Rural,Public
Odisha,Bhadrak,Bonth,sub_cen,Purusandha,,21.1926,86.37382,Y,Rural,Public
Odisha,Keonjhar,Hatadihi,sub_cen,Dadhibamanpur,,21.19294,86.20416,Y,Rural,Public
Odisha,Deogarh,Riamal,sub_cen,Budhapal,,21.19325,84.87593,Y,Rural,Public
Odisha,Keonjhar,Telkoi,sub_cen,Laxminarayanpur,,21.19375,85.62157,Y,Rural,Public
Odisha,Keonjhar,Harichandanpur,sub_cen,Bareigoda,,21.19393,85.78035,Y,Rural,Public
Odisha,Bargarh,Bijepur,sub_cen,Bijepur,,21.19472,83.46807,Y,Rural,Public
Odisha,Bargarh,Bijepur,sub_cen,Jaring,,21.1948,83.49647,Y,Rural,Public
Odisha,Anugul,Pallahara,sub_cen,Injidi,,21.1958,85.29747,Y,Rural,Public
Odisha,Baleshwar,Simulia,sub_cen,Jamujhadi,,21.19644,86.64184,Y,Rural,Public
Odisha,Bargarh,Bheden,sub_cen,Bheden,,21.19672,83.75235,Y,Rural,Public
Odisha,Bhadrak,Bonth,sub_cen,Gopinathpur,,21.1969,86.40769,Y,Rural,Public
Odisha,Bargarh,Barapali,sub_cen,Remta,,21.19785,83.62245,Y,Rural,Public
Odisha,Bhadrak,Basudevpur,sub_cen,Padhuan,,21.19838,86.79527,Y,Rural,Public
Odisha,Keonjhar,Telkoi,sub_cen,Benamunda,,21.19979,85.56918,Y,Rural,Public
Odisha,Baleshwar,Khaira,sub_cen,Jalanga Gandibed,,21.2,86.4919,Y,Rural,Public
Odisha,Bargarh,Barapali,sub_cen,Bandhpali,,21.20001,83.52639,Y,Rural,Public
Odisha,Keonjhar,Ghasipura,sub_cen,Baripal,,21.2009,85.98141,Y,Rural,Public
Odisha,Keonjhar,Telkoi,sub_cen,Sinduria,,21.20171,85.5065,Y,Rural,Public
Odisha,Baleshwar,Simulia,sub_cen,Khirkona,,21.20191,86.70443,Y,Rural,Public
Odisha,Anugul,Pallahara,sub_cen,Kantiapasi,,21.20368,85.17891,Y,Rural,Public
Odisha,Bargarh,Barapali,sub_cen,Sahutikra,,21.20406,83.59951,Y,Rural,Public
Odisha,Sambalpur,Jujomura,sub_cen,Keshapali,,21.20473,84.02798,Y,Rural,Public
Odisha,Sambalpur,Jujomura,sub_cen,Lipinda,,21.20595,84.12087,Y,Rural,Public
Odisha,Keonjhar,Ghasipura,sub_cen,Bhandaridiha,,21.20724,86.01674,Y,Rural,Public
Odisha,Anugul,Kaniha,sub_cen,Gandhamala,,21.20792,85.06841,Y,Rural,Public
Odisha,Sambalpur,Naktideul,sub_cen,Similipal,,21.20806,84.47434,Y,Rural,Public
Odisha,Deogarh,Riamal,sub_cen,Kundheigola,,21.20835,84.81607,Y,Rural,Public
Odisha,Baleshwar,Soro,sub_cen,Tentei,,21.20932,86.73543,Y,Rural,Public
Odisha,Anugul,Pallahara,sub_cen,Kunjam,,21.20934,85.24725,Y,Rural,Public
Odisha,Keonjhar,Telkoi,sub_cen,Kaliahata,,21.20984,85.6068,Y,Rural,Public
